budget_code,description,approved_amount,zone_text,budget_type
21030032,هوشمندسازی تقاطع ها,1040000000,11 منطقه يازده,capital
2103003201,هوشمندسازی تقاطع ها,1040000000,11 منطقه يازده,capital
21030033,نصب چراغ راهنمایی ترافیکی سطح منطقه,0,11 منطقه يازده,capital
2103003301,نصب چراغ راهنمایی ترافیکی سطح منطقه,0,11 منطقه يازده,capital
21030035,بند 14 و ماده 110 قانون شهرداری,6080000000,11 منطقه يازده,capital
2103003501,بند 14 و ماده 110 قانون شهرداری,6080000000,11 منطقه يازده,capital
21030036,حفر و تنقیه چاه‌های آب باران,9000000000,11 منطقه يازده,capital
2103003601,حفر و تنقیه چاه‌های آب باران,9000000000,11 منطقه يازده,capital
21030037,احداث آبراهه و کانیو,2100000000,11 منطقه يازده,capital
2103003701,احداث آبراهه و کانیو,2100000000,11 منطقه يازده,capital
21030039,واکاری درختان,3000000000,11 منطقه يازده,capital
2103003901,واکاری درختان,3000000000,11 منطقه يازده,capital
21030043,تهيه و نصب پلاك پستي_x000D_,30000000000,11 منطقه يازده,capital
2103004301,تهيه و نصب پلاك پستي,30000000000,11 منطقه يازده,capital
21030103,احداث راستگرد خيابان امام رضا (ع) به خيابان امام خميني(ره),10000000000,11 منطقه يازده,capital
2103010301,احداث راستگرد خيابان امام رضا (ع) به خيابان امام خميني(ره),10000000000,11 منطقه يازده,capital
21030105,احداث منبع آب پارك شهداي مدافع حرم,0,11 منطقه يازده,capital
2103010501,احداث منبع آب پارك شهداي مدافع حرم,0,11 منطقه يازده,capital
21030106,احداث باند شمالي خيابان شهيد غفاري,0,11 منطقه يازده,capital
2103010601,احداث باند شمالي خيابان شهيد غفاري,0,11 منطقه يازده,capital
21030107,تکمیل خیابان فضیلت,0,11 منطقه يازده,capital
2103010701,تکمیل خیابان فضیلت,0,11 منطقه يازده,capital
2103024602,پياده رو سازي خيابان شهيدان عاملي,48500000000,11 منطقه يازده,capital
2103024603,پياده روسازي و بهسازي پارك درخشان,0,11 منطقه يازده,capital
2103024604,بهسازی پياده روهاي بوستان بهشت,35000000000,11 منطقه يازده,capital
2103024607,سرديس شهيدالقدس سردار محمدرضا زاهدي,0,11 منطقه يازده,capital
2103024608,تملک و بازگشایی گلوگاه هاي سطح منطقه,47000000000,11 منطقه يازده,capital
2103024610,تبديل فرهنگسراي گلزار شهدا به موزه تخصصی ایثار و شهادت,20000000000,11 منطقه يازده,capital
2103024611,مبلمان ويژه خيابان  ابوذر,0,11 منطقه يازده,capital
2103024612,ساماندهی آرامستان محلی رهنان و امام زاده میر مدینه و گلزار شهدا,25000000000,11 منطقه يازده,capital
2103024617,نماسازي مسجد امام محمد باقر (ع) (مسجد درودگري),8000000000,11 منطقه يازده,capital
2103024618,احداث زمین ورزشی روباز در پارک درخشان,0,11 منطقه يازده,capital
2103024619,توسعه فضاي سبز پارك درخشان,0,11 منطقه يازده,capital
2103024620,سرويس بهداشتي پارك مدافعان حرم,0,11 منطقه يازده,capital
2103024621,احداث جایگاه شارژ خودرو برقی,0,11 منطقه يازده,capital
2103024622,باززنده سازی سر دهانه مادي پرتمان,0,11 منطقه يازده,capital
2103024624,بهسازي پل عابر پياده مكانيزه خيابان كهندژ,0,11 منطقه يازده,capital
2103024625,احداث چاه جذبی و کانال دفع آبهای سطحی و کانیو ميدان شاهد و معابر منتهی,0,11 منطقه يازده,capital
2103024628,بازسازي و تجهيز باغ بانوان فروغ,33500000000,11 منطقه يازده,capital
2103024633,پیاده روسازی خیابان امام سجاد (ع),0,11 منطقه يازده,capital
2103024636,احداث سرويس بهداشتي جنب گلزار شهدا,0,11 منطقه يازده,capital
2103024637,ساماندهي مادي سودان ( با تاکید بر افزایش نفوذپذیری بستر),10000000000,11 منطقه يازده,capital
2103024644,ساماندهی ساختمان اداری منطقه یازده,0,11 منطقه يازده,capital
2103024702,احداث چاه جذبی و کانال دفع آبهای سطحی و کانیو معابر خيابان بابوكان (محله بابوكان جنوبي),10000000000,11 منطقه يازده,capital
2103024703,ساماندهي كندرو و پياده رو خيابان امام خميني (محله بابوكان جنوبي),50000000000,11 منطقه يازده,capital
2103024704,كفپوش زمين ورزشي [هارد كورت] پارك شهاب (محله ليمجير),0,11 منطقه يازده,capital
2103024710,ساماندهی فضاهای نا امن و بی دفاع از طریق ماده 110 و ماده 55 بند 14 قانون شهرداری ها در محله بابوكان ,10000000000,11 منطقه يازده,capital
2103024713,پياده رو سازي خيابان شهداي ليمجير (محله ليمجير),75000000000,11 منطقه يازده,capital
2103024715,احداث مسير پياده روي جنب مادي ظهر آبادي (محله اسلامي),40000000000,11 منطقه يازده,capital
2103024716,ساماندهي مسير پياده روي اطراف مادي پرتمان (محله اسلامي),30000000000,11 منطقه يازده,capital
2103024717,احیا مادی ظهرآبادی محله اسلامي ( با تاکید بر افزایش نفوذپذیری بستر),21000000000,11 منطقه يازده,capital
2103024720,بدنه سازي و ديوار پيراموني گلزار شهدا رهنان (محله ماشاده),0,11 منطقه يازده,capital
2103024721,احداث محوطه چند منظوره خيابان شهيدان عاملي (محله زاجان),0,11 منطقه يازده,capital
2103024722,ترميم و روكش آسفالت معابر اصلي و فرعي (محله ماشاده),0,11 منطقه يازده,capital
2103024723,پياده روسازي و بهسازی پارك امام رضا (ع) (محله ماشاده),0,11 منطقه يازده,capital
2103024724,احداث سرويس بهداشتي پارك امام رضا(ع) (محله ماشاده),0,11 منطقه يازده,capital
2103024725,پياده رو سازي خيابان بهاران (محله زاجان),0,11 منطقه يازده,capital
2103024726,پياده رو سازي فاز دوم خيابان قدس (محله طاحونه),0,11 منطقه يازده,capital
2103024727,پياده رو سازي خيابان شريف غربي (محله زاجان),0,11 منطقه يازده,capital
2103024739,ساماندهی فضاهای نا امن و بی دفاع از طریق ماده 110 و ماده 55 بند 14 قانون شهرداری ها در محله اسلامي,20000000000,11 منطقه يازده,capital
2103024741,احداث شبکه روشنايي پارك شاهد (محله اسلامي),4000000000,11 منطقه يازده,capital
2103024742,ساماندهي فضاي سبز پارك شاهد (محله اسلامي),6000000000,11 منطقه يازده,capital
2103024747,تملک و بازگشایی گلوگاه های بافت محلات منتخب,50000000000,11 منطقه يازده,capital
2103024748,تملک خيابان امام جواد(ع) (محله بابوكان جنوبي),50000000000,11 منطقه يازده,capital
21040101,مشارکت در تملک یا احداث طرح چشمه های نورانی,30000000000,11 منطقه يازده,capital
2104010101,مشارکت در تملک یا احداث طرح چشمه های نورانی,0,11 منطقه يازده,capital
2104010102,احداث فانوس نورانی پارک امام رضا(ع),30000000000,11 منطقه يازده,capital
22020002,تجهیزات اداری,1000000000,11 منطقه يازده,capital
2202000201,تجهیزات اداری,1000000000,11 منطقه يازده,capital
22020003,تجهیزات رایانه ای,3160000000,11 منطقه يازده,capital
2202000301,تجهیزات رایانه ای,3160000000,11 منطقه يازده,capital
22030001,تجهیزات حفاظتی، ارتباطی و بی سیم,500000000,11 منطقه يازده,capital
2203000101,تجهیزات حفاظتی، ارتباطی و بی سیم,500000000,11 منطقه يازده,capital
22090001,لوازم فنی و تجهیزات,2100000000,11 منطقه يازده,capital
2209000101,لوازم فنی و تجهیزات,1350000000,11 منطقه يازده,capital
2209000105,تجهیزات پایگاه پشتیبانی و مدیریت بحران,750000000,11 منطقه يازده,capital
23010102,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,11 منطقه يازده,capital
2301010201,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,11 منطقه يازده,capital
26010101,تملك خيابان 20 متري اتصال خيابان شريف غربي به سودان,50000000000,11 منطقه يازده,capital
2601010101,تملك خيابان 20 متري اتصال خيابان شريف غربي به سودان,50000000000,11 منطقه يازده,capital
26010102,تملک پهنه ظهر آبادي,0,11 منطقه يازده,capital
2601010201,تملک پهنه ظهر آبادي,0,11 منطقه يازده,capital
26010103,تملک باند شمالي خيابان شهيد غفاري,0,11 منطقه يازده,capital
2601010301,تملک باند شمالي خيابان شهيد غفاري,0,11 منطقه يازده,capital
26010104,تملك خيابان 18 متري از خيابان سعدي به خيابان شريف شرقي,100000000000,11 منطقه يازده,capital
2601010401,تملك خيابان 18 متري از خيابان سعدي به خيابان شريف شرقي,100000000000,11 منطقه يازده,capital
26010105,تملک پارکینگ روباز خیابان ابوذر,50000000000,11 منطقه يازده,capital
