budget_code,description,approved_amount,budget_type
2103024621,احداث محوطه چندمنظوره پارک مولانا,30000000000,capital
2103024623,بازیکده نور,15000000000,capital
2103024626,احداث چاه جذبی و کانال دفع آبهای سطحی و کانیو - کوچه فروردین بلوار کشاورز,5500000000,capital
2103024627,احداث چاه جذبی و کانال دفع آبهای سطحی و کانیو از مادی جوی سیاه به کانال خیابان جانبازان,8000000000,capital
2103024628,احداث چاه جذبی و کانال دفع آبهای سطحی و کانیو -چهار راه مفتح تا مادی شایج,40000000000,capital
2103024637,احداث خیابان ضلع شمالی مجتمع سپهر,0,capital
2103024638,ساماندهی کوی وحیدا,0,capital
2103024640,جدول گذاری رفیوژ میانی بلوار شفق,0,capital
2103024642,بهسازی پل های عابر پیاده مکانیزه,0,capital
2103024647,احداث جایگاه شارژ خودرو برقی,0,capital
2103024702,احداث مرکز فرهنگی اجتماعی قائمیه,200000000000,capital
2103024703,پیاده روسازی معابر اصلی (سلمان ،میثم وگلشن) محله گلزار,80000000000,capital
2103024704,احداث بوستان کوی کوهسار شش محله گلزار,40000000000,capital
2103024705,نوسازی پیاده رو خیابان راغب,0,capital
2103024712,پیاده روسازی خیابان نیایش,0,capital
2103024718,پیاده روسازی کوی کوهسار 5 و 6 محله گلزار,0,capital
2103024725,احداث سالن چند منظوره با رویکرد ورزش های پهلوانی دستگرد,10000000000,capital
2103024730,تملک و بازگشایی گلوگاه و روان بخشی بافت محلات قائمیه و دستگرد-باغ فردوس,130000000000,capital
21040101,مشارکت در احداث پارکینگ زیر سطحی خیابان شهید بخشی,10000000000,capital
2104010101,مشارکت در احداث پارکینگ زیر سطحی خیابان شهید بخشی,10000000000,capital
21040102,مشارکت در تملک یا احداث طرح چشمه های نورانی,30000000000,capital
2104010203,احداث فانوس نورانی در پارک کوهستانی قائمیه مجاور مزار شهدای گمنام,30000000000,capital
21040103,مشارکت در احداث مرکز خدمات جامع سلامت شهدای دستگرد,0,capital
2104010301,مشارکت در احداث مرکز خدمات جامع سلامت شهدای دستگرد,0,capital
22020002,تجهیزات اداری,1050000000,capital
2202000201,تجهیزات اداری,1050000000,capital
22020003,تجهیزات رایانه ای,6830000000,capital
2202000301,تجهیزات رایانه ای,6830000000,capital
22030001,تجهیزات حفاظتی، ارتباطی و بی سیم,3800000000,capital
2203000101,تجهیزات حفاظتی، ارتباطی و بی سیم,3800000000,capital
22090001,لوازم فنی و تجهیزات,2650000000,capital
2209000101,لوازم فنی و تجهیزات,250000000,capital
2209000105,تجهیزات پایگاه پشتیبانی و مدیریت بحران,2400000000,capital
23010102,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,capital
2301010201,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,capital
26010101,تملک ضلع جنوبی بلوار شفق به اتوبان شهید کاظمی,100000000000,capital
2601010101,تملک ضلع جنوبی بلوار شفق به اتوبان شهید کاظمی,100000000000,capital
26010102,تملک فضای سبز دستگرد و قائمیه,100000000000,capital
2601010201,تملک فضای سبز دستگرد و قائمیه,100000000000,capital
26010107,تملک کندرو خیابان شهید عباسپور,400000000000,capital
2601010701,تملک کندرو خیابان شهید عباسپور,400000000000,capital
26010109,تملک پایانه جنوب غرب و ایستگاه قطار شهری,100000000000,capital
2601010901,تملک پایانه جنوب غرب و ایستگاه قطار شهری,100000000000,capital
26010111,تملک حلقه حفاظتی تا اتوبان ذوب آهن,700000000000,capital
2601011101,تملک حلقه حفاظتی تا اتوبان ذوب آهن,700000000000,capital
26010112,تملک باند شمالی کوی شهید موسویان خیابان باغ فردوس,350000000000,capital
2601011201,تملک باند شمالی کوی شهید موسویان خیابان باغ فردوس,350000000000,capital
27010001,حقوق و امتیازات,200000000,capital
2701000101,حقوق و امتیازات,200000000,capital
2103000101,ساماندهی آبنماها و مرمت المان ها و نمادها,5900000000,capital
21030002,اقدامات اصلاحی ناشی از ممیزی انرژی در تاسیسات و تجهیزات,6300000000,capital
2103000201,اقدامات اصلاحی ناشی از ممیزی انرژی در تاسیسات و تجهیزات,6300000000,capital
21030004,نصب پلاکهای شهرداری و شمارهگذاری معابر,4450000000,capital
2103000401,نصب پلاکهای شهرداری و شمارهگذاری معابر,4450000000,capital
2103000605,احداث شبکه روشنایی بوستان محوری,0,capital
21030008,حذف گونه های گیاهی پرنیاز آب و جایگزینی با گونه های مناسب,15000000000,capital
2103000801,حذف گونه های گیاهی پرنیاز آب و جایگزینی با گونه های مناسب,15000000000,capital
21030009,نصب نقشه خطوط و برنامه زمانبندی اتوبوس ها,100000000,capital
2103000901,نصب نقشه خطوط و برنامه زمانبندی اتوبوس ها,100000000,capital
2103001004,تجهیز حسینیهها جهت بهرهبرداری ورزشی تفریحی,12000000000,capital
2103001502,نگهداری تاسیسات ساختمان های شهرداری,2750000000,capital
2103001605,احداث مجموعه بازی و کف پوش پارک ارزنان (مادر و کودک),0,capital
2103001606,احداث مجموعه بازی و کف پوش پارک عماد مغنیه,0,capital
2103001607,احداث مجموعه بازی و کف پوش پارک سلمان,0,capital
2103001608,احداث مجموعه بازی و کف پوش پارک احمد رضا,0,capital
2103001609,احداث مجموعه بازی و کف پوش پارک گلبرگ,0,capital
2103001611,احداث مجموعه بازی و کف پوش پارک بهار,0,capital
21030018,خرید پساب,1500000000,capital
2103001801,خرید پساب,1500000000,capital
21030019,حفر، لایروبی کفشکنی و تجهیز چاه فضای سبز,25150000000,capital
2103001901,حفر، لایروبی کفشکنی و تجهیز چاه فضای سبز,25150000000,capital
21030020,شبکه آبیاری و توزیع آب,62350000000,capital
2103002001,شبکه آبیاری و توزیع آب,4500000000,capital
21030021,ساماندهی پارک و قطعات فضای سبز,9800000000,capital
2103002101,ساماندهی پارک و قطعات فضای سبز,0,capital
2103002104,ساماندهی پارک سرو 2,4800000000,capital
2103002106,ساماندهی پارک فضایلی,0,capital
2103002107,ساماندهی فضای سبز پل شهید طیاره,0,capital
2103002109,ساماندهی پارک گلستان,0,capital
2103002110,ساماندهی پارک عماد مغنیه و شهرک امام حسین (ع),0,capital
2103002111,ساماندهی فضای سبز خیابان امام خمینی (ره),0,capital
2103002112,ساماندهی فضای سبز مقابل بازیکده حصه,0,capital
2103002113,ساماندهی پارک نسترن,0,capital
21030025,تعمیر و نگهداری معابر و ابنیه شهری,54400000000,capital
2103002501,تعمیر و نگهداری معابر و ابنیه شهری,44400000000,capital
21030027,مبلمان ایستگاه اتوبوس شهری,7400000000,capital
2103002701,مبلمان ایستگاه اتوبوس شهری,7400000000,capital
21030030,طرحهای ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,11000000000,capital
2103003001,طرحهای ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,11000000000,capital
21030031,نوسازی سازه های فرسوده راهنمای مسیر,3750000000,capital
2103003101,نوسازی سازه های فرسوده راهنمای مسیر,3750000000,capital
21030032,هوشمندسازی تقاطع ها,3040000000,capital
2103003201,هوشمندسازی تقاطع ها,3040000000,capital
21030033,نصب چراغ راهنمایی ترافیکی سطح منطقه,8000000000,capital
2103003301,نصب چراغ راهنمایی ترافیکی سطح منطقه,8000000000,capital
21030035,بند 14 و ماده 110 قانون شهرداری,8400000000,capital
2103003501,بند 14 و ماده 110 قانون شهرداری,8400000000,capital
21030036,حفر و تنقیه چاههای آب باران,10430000000,capital
2103003601,حفر و تنقیه چاههای آب باران,10430000000,capital
21030037,احداث آبراهه و کانیو,7300000000,capital
2103003701,احداث آبراهه و کانیو,7300000000,capital
21030039,واکاری درختان,20000000000,capital
